Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Binding (product.metafields.custom.binding),Canonical Handle (product.metafields.custom.canonical_handle),Inventory Log (product.metafields.custom.inventory_log),Language (product.metafields.custom.language),Location (product.metafields.custom.location),Non-Alcoholic (product.metafields.custom.non_alcoholic),Preorder Override Date (product.metafields.custom.preorder_override_date),Product Details (product.metafields.custom.product_details),Publication Date (product.metafields.custom.pub_date),Cuisine (product.metafields.custom.region),Reserve (product.metafields.custom.reserve),Shelf (product.metafields.custom.shelf),Specialization (product.metafields.custom.special),Special Diet (product.metafields.custom.special_diet),Spirits (product.metafields.custom.spirits),Wine (product.metafields.custom.wine),Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Genre (product.metafields.shopify.genre),Headwear features (product.metafields.shopify.headwear-features),Language version (product.metafields.shopify.language-version),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Medium (product.metafields.shopify.medium),Publication frequency (product.metafields.shopify.publication-frequency),Signature placement (product.metafields.shopify.signature-placement),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
franco-pepe-pizza-chef,Franco Pepe: Pizza Chef,"<p data-start=""463"" data-end=""792"">This is a pizza book for readers who want to understand why one dough recipe might be enough—if it’s the right one. Franco Pepe, whose pizzeria in the Campanian village of Caiazzo draws travelers from around the world, has built his reputation not on novelty but on a singular combination of tradition, precision, and creativity.</p>
<p data-start=""794"" data-end=""1160"">Pepe comes from three generations of bread bakers and pizzaioli. When he lost his father unexpectedly, he tried to recover the family’s signature crust by studying with Naples pizza makers—only to realize it had no true parallel. That realization became the foundation for <em data-start=""1067"" data-end=""1082"">Pepe in Grani</em>, the pizzeria where he now reimagines the local food landscape through pizza.</p>
<p data-start=""1162"" data-end=""1533"">This book is rooted in that story and in the ingredients of the surrounding region. Just 30 recipes follow a single dough, but the range of flavors is striking. There’s pork from the Black Casertano pig, whose flavor reflects a diet of acorns and chestnuts; chickpea purée paired with bitter greens; and rare Vesuvian apricots folded into a crisp, balanced dessert pizza.</p>
<p data-start=""1535"" data-end=""1784"">Pepe’s approach is personal and passionate, but never self-indulgent. His combinations are thoughtful, rooted in place, and often surprisingly restrained. He invites cooks to borrow from his ideas—but without telling them how pizza <em data-start=""1767"" data-end=""1775"">should</em> be made.</p>
<p data-start=""1786"" data-end=""1954"">Photographs are warm and expressive, offering a sense of both place and process. The supporting essays and forewords add context without crowding out the central voice.</p>
<p data-start=""1956"" data-end=""2122"">Best suited to cooks looking for creative direction rather than technical instruction, this is a compelling portrait of a pizza maker who thinks like a regional chef.</p>
<p>Hardcover. Color photographs throughout.</p>",PHAI,Media > Books > Print Books,BOOK,"10-28-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Franco Pepe,1814.36948,shopify,continue,manual,49.95,,true,true,,,,,'9781837290611,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290611_1_c0c318a3-a804-48d2-adc0-18a9b9d60f47.jpg?v=1749569453,1,Book Cover: Franco Pepe: Pizza Chef,false,Franco Pepe: Pizza Chef | Kitchen Arts & Letters,"Franco Pepe's pizza revolution: recipes, techniques & ideology from the world-famous Pepe in Grani, elevating pizza to culinary art.",543543,,,,,,,,,,,Franco Pepe,Hardcover,,Couldn't find 4 copies. Minus 4 11/19- RC,English,,,'2025-10-01,,'2025-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
franco-pepe-pizza-chef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290611_5_0f321.jpg?v=1749653250,2,Presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franco-pepe-pizza-chef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290611_6_1cf15.jpg?v=1749653250,3,Presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franco-pepe-pizza-chef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290611_7_9496a.jpg?v=1749653250,4,Presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franco-pepe-pizza-chef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290611_8_39240.jpg?v=1749653250,5,Presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flavoring-and-seasoning,"Flavoring and Seasoning: Dashi, Umami, and Fermented Foods","<p data-end=""306"" data-start=""0"">Few elements define Japanese cuisine more clearly—or more subtly—than the layered, savory depth of umami. <em data-end=""164"" data-start=""106"">Flavor and Seasonings: Dashi, Umami, and Fermented Foods</em>, part of the Japanese Culinary Academy Series, explores the techniques and ingredients that give Japanese cooking its distinctive foundation.</p>
<p data-end=""783"" data-start=""308"">Central to this is <em data-end=""334"" data-start=""327"">dashi</em>, the broth that underpins so many dishes and delivers umami with clarity and restraint. The book offers a close look at how dashi is made, examining key ingredients such as dried kelp (<em data-end=""527"" data-start=""520"">kombu</em>), shaved bonito, and dried sardines. Several variations are presented, with guidance on how ingredient choice, preparation method, and timing affect the final result. Straightforward recipes show how dashi is used in a variety of traditional preparations.</p>
<p data-end=""1133"" data-start=""785"">A separate section addresses fermented seasonings—<em data-end=""841"" data-start=""835"">miso</em>, <em data-end=""850"" data-start=""843"">shoyu</em>, <em data-end=""859"" data-start=""852"">mirin</em>, <em data-end=""867"" data-start=""861"">sake</em>, and rice vinegar—focusing on their roles in flavor development rather than the intricacies of production. Each ingredient is treated as a tool for balance, depth, and transformation in the kitchen, with examples of how they function across a range of applications.</p>
<p data-end=""1421"" data-start=""1135"">As with the other volumes in the series, the book combines clear instruction with beautifully composed photography. Charts, ingredient breakdowns, and process images make the underlying principles visible, while also supporting cooks who want to translate that knowledge into daily use.</p>
<p data-end=""1633"" data-start=""1423"">This is a technical reference, but it’s also an invitation to understand a core philosophy of Japanese cuisine: that flavor can be powerful without being forceful, and that depth comes from attention to detail.</p>
<p data-end=""1633"" data-start=""1423"">Hardcover. Color photographs throughout.<br><br>Also in this series:<br></p>
<p><a href=""https://www.kitchenartsandletters.com/products/introduction-to-japanese-cuisine-nature-history-and-culture"">Introduction to Japanese Cuisine: Nature, History and Culture</a><br><br><a href=""https://www.kitchenartsandletters.com/products/mukoita-i-cutting-techniques-fish"">Mukoita I, Cutting Techniques: Fish</a></p>
<p><a href=""https://www.kitchenartsandletters.com/products/mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables"">Mukoita II, Cutting Techniques: Seafood, Vegetables and Poultry</a><br><br><a href=""https://www.kitchenartsandletters.com/products/yakiba-grilling-techniques-shio-yaki-furishio-yaki-yuan-yaki-tare-yaki-and-yakitori"">Yakiba Grilling Techniques: Shio-yaki, Furishio-yaki, Yuan-yaki, Tare-yaki, and Yakitori</a></p>
<p data-end=""1633"" data-start=""1423""> </p>
<p> </p>
<p> </p>",RDH,Media > Books > Print Books,BOOK,"09-16-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Japanese Culinary Academy,1814.36948,shopify,continue,manual,75.00,,true,true,,,,,'9784911188033,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188033_1_a2373527-5b4e-48a1-a534-ac93a5904bb6.jpg?v=1749569446,1,"Book Cover: Flavoring and Seasoning: Dashi, Umami, and Fermented Foods",false,Flavoring and Seasonin | Kitchen Arts & Letters,"Unlock the secrets of Japanese cuisine! Explore dashi, umami, and fermentation with this comprehensive guide from the Japanese Culinary Academy.",543543,,,,,,,,,,,Japanese Culinary Academy,Hardcover,,,English,,,,,'2025-09-16,Japan,,,,,,,5.0,5.0,,'1,,hardcover,,,,food-cooking,,eng-english,,,,,,,adults,,,,,,lb,4901.99,,active
flavoring-and-seasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188033_2_e931cc3a-964d-4055-b290-cc82a93e32ac.jpg?v=1749569446,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flavoring-and-seasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188033_3_7c7cdf5e-b6a3-4b61-a12c-13fd8ab790b4.jpg?v=1749569446,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flavoring-and-seasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188033_4_ed158d81-9bb8-4a6e-bee1-ee0020fe20f8.jpg?v=1749569446,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flavoring-and-seasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188033_5_eb93b640-bb46-43e5-a8c5-cbc2d1f06bf1.jpg?v=1749569446,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feast-on-your-life,Feast on Your Life: Kitchen Meditations for Every Day,"<p><strong>For a limited time we have copies signed by Tamar Adler.</strong></p>
<p data-start=""250"" data-end=""516"">In the fall of 2023, Tamar Adler found herself in a place of deep depression. What pulled her forward was a quiet, daily practice: writing down small things that delighted her. The result is this luminous book—a year’s worth of short reflections on food, beauty, and the kind of happiness that hides in plain sight.</p>
<p data-start=""518"" data-end=""906"">Here, Adler turns from the sustained essays of <em data-start=""565"" data-end=""586"">An Everlasting Meal</em> and the resourcefulness of <em data-start=""614"" data-end=""645"">The Everlasting Meal Cookbook</em> to brief, attentive observations. Some entries run just a sentence or two. Others resemble recipes. Still others notice the humor in the shape of a cabbage or the way bees hover around cornflowers, or take comfort in a butcher’s friendly wave through a window.</p>
<p data-start=""908"" data-end=""1150"">Across 365 short pieces, she returns to an idea that guides the whole: close attention is a form of love. With clarity and candor, she makes a case for happiness that does not depend on grand occasions but on noticing what is already present.</p>
<p>Hardcover.</p>",SSN,Media > Books > Print Books,BOOK,"12-02-2025, C, Fall 2025, Ln_En, preorder, signed",true,Title,Default Title,,,,,,,,Tamar Adler,907.18474,shopify,continue,manual,29.00,,true,true,,,,,'9781668078020,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781668078020_1_51d11097-3245-4c5c-8df0-266798a71b64.jpg?v=1749569439,1,Book Cover: Feast on Your Life: Kitchen Meditations for Every Day,false,Feast on Your Life | Kitchen Arts & Letters,"Find daily joy! Tamar Adler’s reflections transform cooking into a mindful retreat, celebrating simple food pleasures and kitchen happiness.",543543,,,,,,,,,,,Tamar Adler,Hardcover,,,English,,,,,'2025-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
entertaining-martha-stewart,Entertaining,"<p data-mce-fragment=""1""><em data-mce-fragment=""1""><strong data-mce-fragment=""1"">This is what the publisher tells us about this book:</strong></em></p>
<p>A reissue of the book that started it all: the essential guide to entertaining from cultural icon Martha Stewart, with 300 recipes, 450 full-color photographs, and thousands of inspiring ideas that have stood the test of time.</p>
<p>Published in 1982, <i>Entertaining</i> turned Martha Stewart into a household name. In this timeless classic, she presents a style of entertaining that is personal, relaxed, and expressive.</p>
<p>Drawing on her experience as a professional caterer, she shares tips and techniques for hosting fun and original parties, no matter the occasion or setting. Entertaining no longer has to be stiff and formal--it can be omelettes served on the lawn, dim sum before the theater, tempura in the kitchen, a boisterous pasta buffet, champagne and desserts at midnight, or a weekend country breakfast.</p>
<p>Whether a party is small or large, indoor or outdoor, fancy or simple, impromptu or carefully planned, there are many ways to make a gathering special.</p>
<p>Yet entertaining well demands more than originality. Planning and organization are the backbone of a successful party, and Martha gives invaluable advice on this as well as on creating a comfortable ambience for guests, presenting food beautifully, setting the perfect table, choosing the ideal lighting and music, and working efficiently with a caterer if the occasion arises.</p>
<p>Imaginative yet practical–with over three hundred original recipes--<i>Entertaining </i>will ensure that you never run out of ideas or inspiration for hosting the perfect event.</p>
<p>Hardcover. Color photographs throughout.<b data-mce-fragment=""1""></b></p>",RDH,Media > Books > Print Books,BOOK,"10-28-2025, 11-04-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Martha Stewart,2267.96185,shopify,continue,manual,50.00,,true,true,,,,,'9798217034871,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217034871_1_ca825ab3-6400-4eba-8464-fbe6aff10aa6.jpg?v=1749569437,1,Book Cover: Entertaining,false,Entertaining  | Kitchen Arts & Letters,"Martha Stewart's classic entertaining guide offers timeless recipes and inspiring ideas for relaxed, personal parties, big or small.",543543,,,,,,,,,,,Martha Stewart,Hardcover,,,English,,,'2025-11-04,,'2025-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
entertaining-martha-stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217034871_2_b5253209-5320-4c14-a8e8-67dfc8df4b79.jpg?v=1749569437,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entertaining-martha-stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217034871_3_859e2cf8-9d8d-4212-bf1d-8abd5b985c7b.jpg?v=1749569437,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entertaining-martha-stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217034871_4_39283643-23b7-4cf2-abf6-dc4fc25bd180.jpg?v=1749569437,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entertaining-martha-stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9798217034871_5_f4029d10-89b1-4e00-8368-75712eacc597.jpg?v=1749569437,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dories-anytime-cakes,"Dorie's Anytime Cakes: Simple, Simpler, Simplest","<p><span style=""color: rgb(0, 0, 143);""><strong>For a limited time we have copies signed by Dorie Greenspan.</strong></span></p>
<p data-start=""486"" data-end=""756"">Whether you’re welcoming a new neighbor, showing up for a friend, or gathering family for the holidays, <em data-start=""646"" data-end=""669"">Dorie’s Anytime Cakes</em> makes it easy to share comfort, warmth, and joy, one perfectly simple cake at a time.</p>
<p data-start=""758"" data-end=""1213"">This isn’t about show-stopping confections that require a pastry degree. These are the kinds of cakes that come together with what’s already in your pantry—and still feel like a celebration. You’ll find more than 100 easy-to-bake recipes: loaves, rounds, muffins, Bundts, even a few savory surprises. </p>
<p data-start=""1215"" data-end=""1637"">Baking from this book feels like having Dorie by your side, walking you through each step with her famously clear instructions, friendly tone, and sensory cues that make it nearly impossible to mess up. </p>
<p data-start=""1215"" data-end=""1637"">Each recipe carries a bit of Dorie’s story: where the cake came from, who inspired it, or how it evolved through her creative curiosity. The <em data-start=""974"" data-end=""1018"">Morning, Noon, and Night Thanksgiving Cake</em> started as a spice loaf, picked up sweet potato, cranberry, and marshmallow along the way, and became something unforgettable.</p>
<p data-start=""1639"" data-end=""1725"">If you’ve ever believed a simple cake can make someone’s day—this is for you.</p>
<p>Hardcover. Color photographs throughout.</p>",HAR,Media > Books > Print Books,BOOK,"10-21-2025, C, Fall 2025, Ln_En, preorder, signed",true,Title,Default Title,,,,,,,,Dorie Greenspan,1814.36948,shopify,continue,manual,35.00,,true,true,,,,,'9780063346963,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780063346963_1_b252e3a2-cfb0-448b-a21f-65547f26c208.jpg?v=1749569430,1,Book Cover: Dorie's Anytime Cakes,false,"Dorie’s Anytime Cakes: Simple, Simpler, Simplest | Kitchen Arts & Letters","Dorie Greenspan shares 100+ simple cake recipes – loaves, muffins, Bundts & more! Evocative baking with expert advice & variations for any occasion.",543543,,,,,,,,,,,Dorie Greenspan,Hardcover,,,English,,,,,'2025-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
dories-anytime-cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780063346963_2_ae362160-1970-4191-a9f7-6405b8305f30.jpg?v=1749569430,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dories-anytime-cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780063346963_3_9b74753a-525d-4dca-aa0a-86f6fcf6691f.jpg?v=1749569430,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dories-anytime-cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780063346963_4_e9931086-115e-432e-bc81-b4f7717aced8.jpg?v=1749569430,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dories-anytime-cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780063346963_5_4c5e7062-91a4-48b0-b2bd-267e7cda6b49.jpg?v=1749569430,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dobre-dobre-baking-from-poland-and-beyond,Dobre Dobre: Baking from Poland and Beyond,"<p>The baking traditions highlighted here reflect a region shaped by movement—of people, borders, and ideas. Centered on Poland but extending into areas once influenced by or connected to it—including Germany, Russia, and the Jewish diaspora—this expansive collection offers more than 120 recipes that explore the sweet and savory heritage of Central and Eastern European baking. From historical classics to modern-day creations, it’s a window into a culture both rooted and evolving.</p>
<p data-start=""865"" data-end=""1407"">American-born, Berlin-based baker Laurel Kratochvila—owner of Fine Bagels and a James Beard Award finalist—offers detailed instruction for every level of home baker, whether you’re folding horseradish leaves under a rye sourdough boule or piping coffee buttercream into crisp meringue triangles.</p>
<p data-start=""865"" data-end=""1407"">Alongside meticulous base doughs, you’ll find imaginative combinations: rugelach filled with rose jam and almonds, twisted Krakow bagels, ginger and rhubarb cream puffs, sour cherry bialys, and a sourdough sunflower loaf with depth and structure.</p>
<p data-start=""1409"" data-end=""1752"">The book includes recipes from Kratochvila herself and from a selection of pioneering bakers working in Poland and throughout the diaspora. With context that honors both tradition and innovation, <em data-start=""1605"" data-end=""1618"">Dobre Dobre</em> invites you to explore a region’s rich baking culture—not as a static catalog, but as something alive, expansive, and full of flavor.</p>
<p>Hardcover. Color photographs throughout.</p>",CHR,Media > Books > Print Books,BOOK,"10-14-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Laurel Kratochvila,1814.36948,shopify,continue,manual,35.00,,true,true,,,,,'9781797232096,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781797232096_1_4f29b406-5412-4a7f-8008-3fa7f818e978.jpg?v=1749569423,1,Book Cover: Dobre Dobre: Baking from Poland and Beyond,false,Dobre Dobre: Baking from Poland and Beyond | Kitchen Arts & Letters,"Explore Poland's rich baking heritage with 120+ recipes! From rye loaves to rugelach, discover sweet and savory delights from classic and modern Polish",543543,,,,,,,,,,,Laurel Kratochvila,Hardcover,,,English,,,,,'2025-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
dobre-dobre-baking-from-poland-and-beyond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781797232096_2_da343584-fbd3-4ae6-a9c0-e8dee661e18a.jpg?v=1749569423,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dobre-dobre-baking-from-poland-and-beyond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/Dobre1.jpg?v=1749746969,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
